feature,stat_mannwhitney_u,effect_mean_diff,p_value,p_adj_bh,direction
f7933,1344.0,-3.087899992506037e-05,0.7045975913069364,1.0,down
f7934,1404.5,0.0,1.0,1.0,up
f7935,1404.5,0.0,1.0,1.0,up
f7936,1404.5,0.0,1.0,1.0,up
f7937,1404.5,0.0,1.0,1.0,up
f7938,1404.5,0.0,1.0,1.0,up
f7939,1404.5,0.0,1.0,1.0,up
f7940,1404.5,0.0,1.0,1.0,up
f7941,1297.0,-5.084720334776167e-05,0.4989814002621985,1.0,down
f7942,1404.5,0.0,1.0,1.0,up
f7943,1291.0,-1.3281207875994403e-05,0.4156603245957684,1.0,down
f7944,1404.5,0.0,1.0,1.0,up
f7945,1076.0,-4.727078998738127e-05,0.037747328994823845,1.0,down
f7946,1404.5,0.0,1.0,1.0,up
f7947,1404.5,0.0,1.0,1.0,up
f7948,1404.5,0.0,1.0,1.0,up
f7949,1378.0,-1.780680800296085e-08,0.32652761470271974,1.0,down
f7950,1280.0,-1.2737033102894202e-05,0.3780648572058395,1.0,down
f7951,1404.5,0.0,1.0,1.0,up
f7952,1404.5,0.0,1.0,1.0,up
f7953,1404.5,0.0,1.0,1.0,up
f7954,1503.0,1.864269197883331e-07,0.4458626102147071,1.0,up
f7955,1404.5,0.0,1.0,1.0,up
f7956,1404.5,0.0,1.0,1.0,up
f7957,1434.0,-1.2286091421045502e-06,0.7477627387561929,1.0,down
f7958,1404.5,0.0,1.0,1.0,up
f7959,1404.5,0.0,1.0,1.0,up
f7960,1331.0,-9.977621921966345e-07,0.4182151903907262,1.0,down
f7961,1404.5,0.0,1.0,1.0,up
f7962,1404.5,0.0,1.0,1.0,up
f7963,1404.5,0.0,1.0,1.0,up
f7964,1404.5,0.0,1.0,1.0,up
f7965,1346.0,-0.0003379616921521583,0.7140065690603863,1.0,down
f7966,1404.5,0.0,1.0,1.0,up
f7967,1404.5,0.0,1.0,1.0,up
f7968,1327.0,2.5521841516305327e-06,0.5965120010027225,1.0,up
f7969,1521.0,0.00028482044945121743,0.45671554043237217,1.0,up
f7970,1467.5,3.3955292101896738e-06,0.6106405918149661,1.0,up
f7971,1404.5,0.0,1.0,1.0,up
f7972,1404.5,0.0,1.0,1.0,up
f7973,1108.0,-0.00024071246641468397,0.0614401961106672,1.0,down
f7974,1404.5,0.0,1.0,1.0,up
f7975,1431.0,8.104343235246697e-07,0.32652761470271974,1.0,up
f7976,1404.5,0.0,1.0,1.0,up
f7977,1404.5,0.0,1.0,1.0,up
f7978,1404.5,0.0,1.0,1.0,up
f7979,1404.5,0.0,1.0,1.0,up
f7980,1484.0,6.090591176751263e-05,0.17419763847473724,1.0,up
f7981,1412.5,8.167009822637683e-07,0.957205578373001,1.0,up
f7982,1404.5,0.0,1.0,1.0,up
f7983,1404.5,0.0,1.0,1.0,up
f7984,1404.5,0.0,1.0,1.0,up
f7985,1404.5,0.0,1.0,1.0,up
f7986,1404.5,0.0,1.0,1.0,up
f7987,1404.5,0.0,1.0,1.0,up
f7988,1502.0,4.1904394681793904e-05,0.5399378182577501,1.0,up
f7989,1404.5,0.0,1.0,1.0,up
f7990,1404.5,0.0,1.0,1.0,up
f7991,1404.5,0.0,1.0,1.0,up
f7992,1404.5,0.0,1.0,1.0,up
f7993,1404.5,0.0,1.0,1.0,up
f7994,1404.5,0.0,1.0,1.0,up
f7995,1153.0,-0.00038065624265175947,0.11274477460527474,1.0,down
f7996,1404.5,0.0,1.0,1.0,up
f7997,1325.0,-8.7799996418773e-07,0.3018198744661904,1.0,down
f7998,1378.0,1.233859637857608e-07,0.5674167059781126,1.0,up
f7999,1380.0,-8.803277901365018e-07,0.6797444887500733,1.0,down
f8000,1404.5,0.0,1.0,1.0,up
f8001,1404.5,0.0,1.0,1.0,up
f8002,1404.5,0.0,1.0,1.0,up
f8003,891.0,-4.240875239462047e-05,0.0011863453809084752,1.0,down
f8004,1404.5,0.0,1.0,1.0,up
f8005,1404.5,0.0,1.0,1.0,up
f8006,1404.5,0.0,1.0,1.0,up
f8007,1404.5,0.0,1.0,1.0,up
f8008,1404.5,0.0,1.0,1.0,up
f8009,1563.0,0.0002099941177117937,0.3181128689176813,1.0,up
f8010,1535.0,1.9884462504568597e-06,0.02534757658477228,1.0,up
f8011,1404.5,0.0,1.0,1.0,up
f8012,1404.5,0.0,1.0,1.0,up
f8013,1438.0,-8.315277914077325e-06,0.8347778257089811,1.0,down
f8014,1431.0,8.051180009475365e-08,0.5674167059781126,1.0,up
f8015,1482.0,-3.1267535512528893e-07,0.1853576441409095,1.0,down
f8016,1455.5,6.513417865103549e-07,0.42559241390218605,1.0,up
f8017,1404.5,0.0,1.0,1.0,up
f8018,1243.0,-7.36474523261488e-07,0.3089428170467894,1.0,down
f8019,1404.5,0.0,1.0,1.0,up
f8020,1251.0,-1.9815164104895884e-05,0.13941127857406235,1.0,down
f8021,1404.5,0.0,1.0,1.0,up
f8022,1341.0,-7.981968327548425e-05,0.6905759084689915,1.0,down
f8023,1404.5,0.0,1.0,1.0,up
f8024,1337.0,0.0007224552331158434,0.6720412680533157,1.0,up
f8025,1404.5,0.0,1.0,1.0,up
f8026,1404.5,0.0,1.0,1.0,up
f8027,1362.0,-8.344551425356911e-07,0.7881130285280717,1.0,down
f8028,1414.5,9.866344387190558e-07,0.9325081662366581,1.0,up
f8029,1404.5,0.0,1.0,1.0,up
f8030,1404.5,0.0,1.0,1.0,up
f8031,1404.5,0.0,1.0,1.0,up
f8032,1404.5,0.0,1.0,1.0,up
f8033,1404.5,0.0,1.0,1.0,up
f8034,1404.5,0.0,1.0,1.0,up
f8035,1332.0,2.536485723949055e-06,0.6064539982169199,1.0,up
f8036,1404.5,0.0,1.0,1.0,up
f8037,1404.5,0.0,1.0,1.0,up
f8038,1497.0,1.697540234467937e-06,0.5509444496825886,1.0,up
f8039,1404.5,0.0,1.0,1.0,up
f8040,1404.5,0.0,1.0,1.0,up
f8041,1526.0,-1.3495506381040505e-05,0.43460336650669895,1.0,down
f8042,1349.0,-2.2505823235062636e-06,0.7281906635482587,1.0,down
f8043,1404.5,0.0,1.0,1.0,up
f8044,1442.0,0.000777100406165393,0.8151485743143432,1.0,up
f8045,1459.5,8.434270503645201e-07,0.5583765718656029,1.0,up
f8046,1404.5,0.0,1.0,1.0,up
f8047,1404.0,-6.311353024771824e-07,1.0,1.0,down
f8048,1327.0,-1.0773035202599306e-05,0.25840648343881256,1.0,down
f8049,1407.0,1.048134642055715e-06,0.9816730684532841,1.0,up
f8050,1404.5,0.0,1.0,1.0,up
f8051,1404.5,0.0,1.0,1.0,up
f8052,1509.0,1.0742273243179298e-06,0.04654120286334219,1.0,up
f8053,1573.0,1.7865767284024087e-06,0.1655557167611379,1.0,up
f8054,1404.5,0.0,1.0,1.0,up
f8055,1404.5,0.0,1.0,1.0,up
f8056,1402.5,2.500463418776767e-06,0.9889221192053244,1.0,up
f8057,1404.5,0.0,1.0,1.0,up
f8058,1404.5,0.0,1.0,1.0,up
f8059,1404.5,0.0,1.0,1.0,up
f8060,1404.5,0.0,1.0,1.0,up
f8061,1285.0,-3.1692909445000794e-06,0.44789137771992693,1.0,down
f8062,1404.5,0.0,1.0,1.0,up
f8063,1404.5,0.0,1.0,1.0,up
f8064,1404.5,0.0,1.0,1.0,up
f8065,1588.5,1.5327381642803305e-05,0.19484381410150653,1.0,up
f8066,1431.0,1.3851775910775616e-10,0.32652761470271974,1.0,up
f8067,1404.5,0.0,1.0,1.0,up
f8068,1404.5,0.0,1.0,1.0,up
f8069,1404.5,0.0,1.0,1.0,up
f8070,1404.5,0.0,1.0,1.0,up
f8071,1404.5,0.0,1.0,1.0,up
f8072,1404.5,0.0,1.0,1.0,up
f8073,1404.5,0.0,1.0,1.0,up
f8074,1436.0,3.345834378500135e-05,0.8447060464087369,1.0,up
f8075,1404.5,0.0,1.0,1.0,up
f8076,1404.5,0.0,1.0,1.0,up
f8077,1404.5,0.0,1.0,1.0,up
f8078,1477.0,4.5215068516795925e-06,0.6237954993751419,1.0,up
f8079,1240.0,-4.633526671414245e-06,0.2895977764013251,1.0,down
f8080,1378.0,-1.3564191626841728e-06,0.7562668893936038,1.0,down
f8081,1404.5,0.0,1.0,1.0,up
f8082,1404.5,0.0,1.0,1.0,up
f8083,1404.5,0.0,1.0,1.0,up
f8084,1455.0,-9.266753628287675e-05,0.7520545354041295,1.0,down
f8085,1404.5,0.0,1.0,1.0,up
f8086,1404.5,0.0,1.0,1.0,up
f8087,1404.5,0.0,1.0,1.0,up
f8088,1404.5,0.0,1.0,1.0,up
f8089,1404.5,0.0,1.0,1.0,up
f8090,1624.5,2.3301716900500907e-06,0.08773559095845886,1.0,up
f8091,1404.5,0.0,1.0,1.0,up
f8092,1404.5,0.0,1.0,1.0,up
f8093,1404.5,0.0,1.0,1.0,up
f8094,1405.0,8.1258292753636e-07,1.0,1.0,up
f8095,1404.5,0.0,1.0,1.0,up
f8096,1431.0,4.751283721009902e-07,0.32652761470271974,1.0,up
f8097,1383.0,1.9200356308709092e-05,0.8944283396748134,1.0,up
f8098,1404.5,0.0,1.0,1.0,up
f8099,1404.5,0.0,1.0,1.0,up
f8100,1404.5,0.0,1.0,1.0,up
f8101,1404.5,0.0,1.0,1.0,up
f8102,1394.0,1.0794755978150653e-05,0.949581872149884,1.0,up
f8103,1404.5,0.0,1.0,1.0,up
f8104,1381.5,3.0860538349513243e-06,0.8506541126566062,1.0,up
f8105,1404.5,0.0,1.0,1.0,up
f8106,1352.0,-2.625253367817627e-07,0.16328079166523468,1.0,down
f8107,1404.5,0.0,1.0,1.0,up
f8108,1375.0,-1.505583295168109e-06,0.810827896224908,1.0,down
f8109,1569.0,-4.557538629325001e-06,0.13651218972059762,1.0,down
f8110,1404.5,0.0,1.0,1.0,up
f8111,1404.5,0.0,1.0,1.0,up
f8112,1404.5,0.0,1.0,1.0,up
f8113,1457.5,9.504801710136235e-07,0.314995420636207,1.0,up
f8114,1378.0,-2.075088010521008e-07,0.32652761470271974,1.0,down
f8115,1404.5,0.0,1.0,1.0,up
f8116,1404.5,0.0,1.0,1.0,up
f8117,1404.5,0.0,1.0,1.0,up
f8118,1512.5,4.010173760657638e-06,0.24833573474544257,1.0,up
f8119,1238.0,-8.313370995412424e-06,0.25597385488797564,1.0,down
f8120,1404.5,0.0,1.0,1.0,up
f8121,1404.5,0.0,1.0,1.0,up
f8122,1404.5,0.0,1.0,1.0,up
f8123,1582.0,-9.132304598405994e-07,0.2445110809707225,1.0,down
f8124,1404.5,0.0,1.0,1.0,up
f8125,1404.5,0.0,1.0,1.0,up
f8126,1487.0,2.0031421747330996e-06,0.283832818338856,1.0,up
f8127,1327.0,3.299112365809534e-05,0.626588291727197,1.0,up
f8128,1404.5,0.0,1.0,1.0,up
f8129,1404.5,0.0,1.0,1.0,up
f8130,1404.5,0.0,1.0,1.0,up
f8131,1404.5,0.0,1.0,1.0,up
f8132,1405.0,8.939241524785757e-08,1.0,1.0,up
f8133,1430.0,4.236577331299349e-08,0.5824115922828959,1.0,up
f8134,1405.0,1.795976407626064e-06,1.0,1.0,up
f8135,1367.0,4.34763299055257e-05,0.8151485743143432,1.0,up
f8136,1404.5,0.0,1.0,1.0,up
f8137,1404.5,0.0,1.0,1.0,up
f8138,1404.5,0.0,1.0,1.0,up
f8139,1405.5,1.2813560526822434e-05,0.996560394135409,1.0,up
f8140,1404.5,0.0,1.0,1.0,up
f8141,1378.0,-1.340636375079037e-07,0.32652761470271974,1.0,down
f8142,1404.5,0.0,1.0,1.0,up
f8143,1378.0,-6.62765434651003e-07,0.5674167059781126,1.0,down
f8144,1404.5,0.0,1.0,1.0,up
f8145,1404.5,0.0,1.0,1.0,up
f8146,1577.0,1.024890325596679e-06,0.08890259217840434,1.0,up
f8147,1404.5,0.0,1.0,1.0,up
f8148,1404.5,0.0,1.0,1.0,up
f8149,1404.5,0.0,1.0,1.0,up
f8150,1404.5,0.0,1.0,1.0,up
f8151,1404.5,0.0,1.0,1.0,up
f8152,1404.5,0.0,1.0,1.0,up
f8153,1404.5,0.0,1.0,1.0,up
f8154,1404.5,0.0,1.0,1.0,up
f8155,1498.0,2.632474031585998e-05,0.5495091671658684,1.0,up
f8156,1397.0,-2.383257740905908e-05,0.9647189706046567,1.0,down
f8157,1439.5,-1.4409127992243979e-07,0.7584194750360923,1.0,down
f8158,1404.5,0.0,1.0,1.0,up
f8159,1404.5,0.0,1.0,1.0,up
f8160,1409.5,2.3051520467973048e-05,0.9690512160985495,1.0,up
f8161,1103.0,-0.00013867629481092937,0.05718326619392099,1.0,down
f8162,1378.0,-1.749010066905955e-06,0.32652761470271974,1.0,down
f8163,1404.5,0.0,1.0,1.0,up
f8164,1404.5,0.0,1.0,1.0,up
f8165,1483.0,8.963512334717825e-07,0.08623884520856248,1.0,up
f8166,1404.5,0.0,1.0,1.0,up
f8167,1404.5,0.0,1.0,1.0,up
f8168,1404.5,0.0,1.0,1.0,up
f8169,1404.5,0.0,1.0,1.0,up
f8170,1404.5,0.0,1.0,1.0,up
f8171,1404.5,0.0,1.0,1.0,up
f8172,1727.0,1.36228405128075e-05,0.03759302461323137,1.0,up
f8173,1343.5,-3.494000441794512e-06,0.6126639880270899,1.0,down
f8174,1404.5,0.0,1.0,1.0,up
f8175,1404.5,0.0,1.0,1.0,up
f8176,1404.5,0.0,1.0,1.0,up
f8177,1462.0,-3.604543777534141e-05,0.7187260949084442,1.0,down
f8178,1404.5,0.0,1.0,1.0,up
f8179,1404.5,0.0,1.0,1.0,up
f8180,1171.0,-4.324068971261611e-06,0.115519502301448,1.0,down
f8181,1404.5,0.0,1.0,1.0,up
f8182,1293.0,6.754581024650625e-07,0.33071487334728844,1.0,up
f8183,1404.5,0.0,1.0,1.0,up
f8184,1404.5,0.0,1.0,1.0,up
f8185,1404.5,0.0,1.0,1.0,up
f8186,1404.5,0.0,1.0,1.0,up
f8187,1404.5,0.0,1.0,1.0,up
f8188,1404.5,0.0,1.0,1.0,up
f8189,1381.0,7.678426866406436e-07,0.7356782763086138,1.0,up
f8190,1404.5,0.0,1.0,1.0,up
f8191,1404.5,0.0,1.0,1.0,up
f8192,1404.5,0.0,1.0,1.0,up
f8193,1404.5,0.0,1.0,1.0,up
f8194,1404.5,0.0,1.0,1.0,up
f8195,1309.0,6.567136871074941e-05,0.5483264645063957,1.0,up
f8196,1404.5,0.0,1.0,1.0,up
f8197,1404.5,0.0,1.0,1.0,up
f8198,1404.5,0.0,1.0,1.0,up
f8199,1343.0,-3.36676542778974e-07,0.6777436430697208,1.0,down
f8200,1404.5,0.0,1.0,1.0,up
f8201,1404.5,0.0,1.0,1.0,up
f8202,1404.5,0.0,1.0,1.0,up
f8203,1301.5,-5.365485193115606e-06,0.2015575331596139,1.0,down
f8204,1404.5,0.0,1.0,1.0,up
f8205,1404.5,0.0,1.0,1.0,up
f8206,1404.5,0.0,1.0,1.0,up
f8207,1404.5,0.0,1.0,1.0,up
f8208,1388.0,-5.846779218562966e-06,0.9194724111993088,1.0,down
f8209,1404.5,0.0,1.0,1.0,up
f8210,1404.5,0.0,1.0,1.0,up
f8211,1567.0,1.2120995721351443e-05,0.3015233388420001,1.0,up
f8212,1560.0,2.2628793851494402e-05,0.32238898109135217,1.0,up
f8213,1378.0,-8.230367626002024e-08,0.32652761470271974,1.0,down
f8214,1404.5,0.0,1.0,1.0,up
f8215,1404.5,0.0,1.0,1.0,up
f8216,1404.5,0.0,1.0,1.0,up
f8217,1404.5,0.0,1.0,1.0,up
f8218,1404.5,0.0,1.0,1.0,up
f8219,1483.0,6.686965310298135e-06,0.1797132613307838,1.0,up
f8220,1404.5,0.0,1.0,1.0,up
f8221,1404.5,0.0,1.0,1.0,up
f8222,1378.0,-1.887347299895548e-06,0.32652761470271974,1.0,down
f8223,1518.0,4.633310403870332e-05,0.475224031740878,1.0,up
f8224,1431.0,5.71149630902581e-08,0.6547214146077143,1.0,up
f8225,1278.0,-2.7005037239023466e-06,0.35341028702775446,1.0,down
f8226,1404.5,0.0,1.0,1.0,up
f8227,1404.5,0.0,1.0,1.0,up
f8228,1404.5,0.0,1.0,1.0,up
f8229,1429.0,4.5302353238133377e-07,0.8661479998250674,1.0,up
f8230,1404.5,0.0,1.0,1.0,up
f8231,1433.0,1.1360135894787128e-06,0.7703466431345096,1.0,up
f8232,1404.5,0.0,1.0,1.0,up
f8233,1325.0,-1.407692904632433e-07,0.0822857018936846,1.0,down
f8234,1351.5,-9.978833094344668e-07,0.1592711957693107,1.0,down
f8235,1405.0,-5.9271254734617205e-05,1.0,1.0,down
f8236,1552.0,-5.080941916258899e-08,0.09133455573238959,1.0,down
f8237,1404.5,0.0,1.0,1.0,up
f8238,1404.5,0.0,1.0,1.0,up
f8239,1404.5,0.0,1.0,1.0,up
f8240,1153.0,-2.902623806599053e-05,0.08438669663961343,1.0,down
f8241,1404.5,0.0,1.0,1.0,up
f8242,1404.5,0.0,1.0,1.0,up
f8243,1404.5,0.0,1.0,1.0,up
f8244,1404.5,0.0,1.0,1.0,up
f8245,1431.0,5.3255548063700774e-08,0.32652761470271974,1.0,up
f8246,1631.0,1.1503364527565076e-05,0.1035362667067414,1.0,up
f8247,1404.5,0.0,1.0,1.0,up
f8248,1445.0,-1.3245603938384931e-05,0.7378310945441122,1.0,down
f8249,1404.5,0.0,1.0,1.0,up
f8250,1404.5,0.0,1.0,1.0,up
f8251,1404.5,0.0,1.0,1.0,up
f8252,1454.0,9.114873360234032e-07,0.662241872105148,1.0,up
f8253,1404.5,0.0,1.0,1.0,up
f8254,1404.5,0.0,1.0,1.0,up
f8255,1389.0,5.486771631283017e-06,0.8820572556804182,1.0,up
f8256,1404.5,0.0,1.0,1.0,up
f8257,1404.5,0.0,1.0,1.0,up
f8258,1378.0,-6.323898560367525e-07,0.5674167059781126,1.0,down
f8259,1404.5,0.0,1.0,1.0,up
f8260,1418.0,-6.565671150005897e-06,0.9330997867779433,1.0,down
f8261,1700.0,0.0013522934168577194,0.06232232362213303,1.0,up
f8262,1457.5,2.5881706947847355e-07,0.1592711957693107,1.0,up
f8263,1404.5,0.0,1.0,1.0,up
f8264,1510.5,2.2230748793347474e-06,0.4118328863767001,1.0,up
f8265,1404.5,0.0,1.0,1.0,up
f8266,1378.0,-1.7958716269723087e-06,0.32652761470271974,1.0,down
f8267,1473.0,1.7513981597489275e-05,0.6674372643155603,1.0,up
f8268,1432.0,5.436319592057394e-07,0.6918897702021354,1.0,up
f8269,1404.5,0.0,1.0,1.0,up
f8270,1692.0,8.099982946043622e-06,0.03162851179865749,1.0,up
f8271,1404.5,0.0,1.0,1.0,up
f8272,1404.5,0.0,1.0,1.0,up
f8273,1404.5,0.0,1.0,1.0,up
f8274,1326.0,-1.799491896373132e-07,0.08623884520856248,1.0,down
f8275,1296.0,-2.0276598524157273e-06,0.48389124275470907,1.0,down
f8276,1404.5,0.0,1.0,1.0,up
f8277,1404.5,0.0,1.0,1.0,up
f8278,1404.5,0.0,1.0,1.0,up
f8279,1404.5,0.0,1.0,1.0,up
f8280,1437.0,9.981098250960404e-07,0.7714198333231281,1.0,up
f8281,1404.5,0.0,1.0,1.0,up
f8282,1404.5,0.0,1.0,1.0,up
f8283,1404.5,0.0,1.0,1.0,up
f8284,1404.5,0.0,1.0,1.0,up
f8285,1404.5,0.0,1.0,1.0,up
f8286,1404.5,0.0,1.0,1.0,up
f8287,1563.5,2.166259671969972e-06,0.012394418403421394,1.0,up
f8288,1404.5,0.0,1.0,1.0,up
f8289,1404.5,0.0,1.0,1.0,up
f8290,1404.5,0.0,1.0,1.0,up
f8291,1433.0,2.920366105687242e-06,0.7381813910371553,1.0,up
f8292,1404.5,0.0,1.0,1.0,up
f8293,1404.5,0.0,1.0,1.0,up
f8294,1404.5,0.0,1.0,1.0,up
f8295,1390.0,4.309633711598954e-06,0.9240203278873684,1.0,up
f8296,1510.0,-7.764337735935905e-07,0.5070374436943836,1.0,down
f8297,1378.0,-7.719003715121872e-07,0.7027474510886238,1.0,down
f8298,1404.5,0.0,1.0,1.0,up
f8299,1404.5,0.0,1.0,1.0,up
f8300,1404.5,0.0,1.0,1.0,up
f8301,1404.5,0.0,1.0,1.0,up
f8302,1404.5,0.0,1.0,1.0,up
f8303,1404.5,0.0,1.0,1.0,up
f8304,1404.5,0.0,1.0,1.0,up
f8305,1404.5,0.0,1.0,1.0,up
f8306,1457.5,2.287637951941985e-07,0.1592711957693107,1.0,up
f8307,1404.5,0.0,1.0,1.0,up
f8308,1431.0,-5.90936734916572e-07,0.6547214146077143,1.0,down
f8309,1404.5,0.0,1.0,1.0,up
f8310,1310.0,-4.329634220822591e-05,0.5525447948822559,1.0,down
f8311,1404.5,0.0,1.0,1.0,up
f8312,1415.0,5.849350034039608e-06,0.9191952316207785,1.0,up
f8313,1404.5,0.0,1.0,1.0,up
f8314,1404.5,0.0,1.0,1.0,up
f8315,1457.0,5.308027985453043e-07,0.16328079166523468,1.0,up
f8316,1404.5,0.0,1.0,1.0,up
f8317,1384.0,-2.0064578148896614e-06,0.8608778943901176,1.0,down
f8318,1404.5,0.0,1.0,1.0,up
f8319,1331.0,-3.1885353547415505e-07,0.3834973529854624,1.0,down
f8320,1404.5,0.0,1.0,1.0,up
f8321,1431.0,3.533658048770619e-08,0.32652761470271974,1.0,up
f8322,1466.0,6.895001378033383e-06,0.6995105483626287,1.0,up
f8323,1404.5,0.0,1.0,1.0,up
f8324,1404.5,0.0,1.0,1.0,up
f8325,1404.5,0.0,1.0,1.0,up
f8326,1404.5,0.0,1.0,1.0,up
f8327,1404.5,0.0,1.0,1.0,up
f8328,1404.5,0.0,1.0,1.0,up
f8329,1016.0,-1.9705757091836652e-06,0.013245723439972152,1.0,down
f8330,1404.5,0.0,1.0,1.0,up
f8331,1380.0,-8.684318328170844e-06,0.8533880331933456,1.0,down
f8332,1447.0,-0.00011140280315336193,0.7907148752841727,1.0,down
f8333,1404.5,0.0,1.0,1.0,up
f8334,1404.5,0.0,1.0,1.0,up
f8335,1458.0,9.759019138862572e-06,0.714202256622242,1.0,up
f8336,1404.5,0.0,1.0,1.0,up
f8337,1323.0,-1.5186113434435167e-06,0.4440317801678716,1.0,down
f8338,1431.0,2.239526025423745e-08,0.32652761470271974,1.0,up
f8339,1404.5,0.0,1.0,1.0,up
f8340,1378.0,-6.447075031486884e-07,0.32652761470271974,1.0,down
f8341,1404.5,0.0,1.0,1.0,up
f8342,1404.5,0.0,1.0,1.0,up
f8343,1404.5,0.0,1.0,1.0,up
f8344,1404.5,0.0,1.0,1.0,up
f8345,1378.0,-1.0060796070457348e-08,0.32652761470271974,1.0,down
f8346,1397.0,3.898007186230729e-06,0.9645146847785258,1.0,up
f8347,1530.0,1.2991763898478997e-06,0.10230849634097129,1.0,up
f8348,1404.0,4.846299147312442e-07,1.0,1.0,up
f8349,1428.0,-2.885573403031196e-07,0.7986808151447649,1.0,down
f8350,1404.5,0.0,1.0,1.0,up
f8351,1404.5,0.0,1.0,1.0,up
f8352,1414.0,2.244359183230631e-06,0.9540737783798539,1.0,up
f8353,1378.0,-6.557491120337597e-08,0.32652761470271974,1.0,down
f8354,1378.0,-8.662851233000182e-09,0.32652761470271974,1.0,down
f8355,1404.5,0.0,1.0,1.0,up
f8356,1404.5,0.0,1.0,1.0,up
f8357,1404.5,0.0,1.0,1.0,up
f8358,1252.0,-0.00015395982103105988,0.33683802740892843,1.0,down
f8359,1404.5,0.0,1.0,1.0,up
f8360,1327.0,-1.3980109045251254e-06,0.4668553916666639,1.0,down
f8361,1471.0,-8.926717336575132e-06,0.6582110529026475,1.0,down
f8362,1404.5,0.0,1.0,1.0,up
f8363,1404.5,0.0,1.0,1.0,up
f8364,1404.5,0.0,1.0,1.0,up
f8365,1263.5,-2.6498632991515136e-06,0.2397034672185432,1.0,down
f8366,1384.0,1.3571893159335233e-06,0.8244799050986817,1.0,up
f8367,1378.0,-1.546560390193437e-07,0.32652761470271974,1.0,down
f8368,1404.5,0.0,1.0,1.0,up
f8369,1411.0,1.0925135904712217e-06,0.9638453470549404,1.0,up
f8370,1361.5,2.429137343567146e-06,0.6481087205728454,1.0,up
f8371,1598.0,1.127267878130298e-05,0.21737318618373525,1.0,up
f8372,1477.0,-1.3907502161257659e-05,0.64915147207586,1.0,down
f8373,1404.5,0.0,1.0,1.0,up
f8374,1404.5,0.0,1.0,1.0,up
f8375,1404.5,0.0,1.0,1.0,up
f8376,1404.5,0.0,1.0,1.0,up
f8377,1521.0,1.4033036076964564e-05,0.461576756212253,1.0,up
f8378,1404.5,0.0,1.0,1.0,up
f8379,1431.0,4.174735810045364e-07,0.32652761470271974,1.0,up
f8380,1404.5,0.0,1.0,1.0,up
f8381,1404.0,-1.8373852209100197e-09,1.0,1.0,down
f8382,1404.5,0.0,1.0,1.0,up
f8383,1404.5,0.0,1.0,1.0,up
f8384,1378.0,-4.688187783478566e-10,0.32652761470271974,1.0,down
f8385,1464.0,1.4466603595723907e-06,0.605150984798096,1.0,up
f8386,1404.5,0.0,1.0,1.0,up
f8387,1404.5,0.0,1.0,1.0,up
f8388,1327.0,-1.1407733699394705e-06,0.1853576441409095,1.0,down
f8389,1404.5,0.0,1.0,1.0,up
f8390,1404.5,0.0,1.0,1.0,up
f8391,1347.0,-2.042208026703623e-06,0.7002212047344993,1.0,down
f8392,1508.5,2.6762103310452318e-06,0.15332559692155553,1.0,up
f8393,1189.0,-2.2003956439461172e-05,0.17390821012555413,1.0,down
f8394,1404.5,0.0,1.0,1.0,up
f8395,1404.5,0.0,1.0,1.0,up
f8396,1378.0,-1.0074874362029698e-07,0.32652761470271974,1.0,down
f8397,1404.5,0.0,1.0,1.0,up
f8398,1404.5,0.0,1.0,1.0,up
f8399,1404.5,0.0,1.0,1.0,up
f8400,1404.5,0.0,1.0,1.0,up
f8401,1404.5,0.0,1.0,1.0,up
f8402,1404.5,0.0,1.0,1.0,up
f8403,1404.5,0.0,1.0,1.0,up
f8404,1175.0,-3.5371215418771895e-06,0.06862211393416107,1.0,down
f8405,1404.5,0.0,1.0,1.0,up
f8406,1404.5,0.0,1.0,1.0,up
f8407,1404.5,0.0,1.0,1.0,up
f8408,1390.0,-9.175844340615922e-07,0.9196725254612457,1.0,down
f8409,1404.5,0.0,1.0,1.0,up
f8410,1404.5,0.0,1.0,1.0,up
f8411,1404.5,0.0,1.0,1.0,up
f8412,1404.5,0.0,1.0,1.0,up
f8413,1404.5,0.0,1.0,1.0,up
f8414,1468.0,-7.738257546355631e-07,0.5428009745632953,1.0,down
f8415,1404.5,0.0,1.0,1.0,up
f8416,1507.0,1.720266018825021e-06,0.518867596376044,1.0,up
f8417,1404.5,0.0,1.0,1.0,up
f8418,1404.5,0.0,1.0,1.0,up
f8419,1404.5,0.0,1.0,1.0,up
f8420,1457.5,1.896186119477036e-05,0.4688887132498476,1.0,up
f8421,1504.5,4.5807972368630496e-05,0.5063507919220873,1.0,up
f8422,1404.5,0.0,1.0,1.0,up
f8423,1404.5,0.0,1.0,1.0,up
f8424,1404.5,0.0,1.0,1.0,up
f8425,1476.0,-1.2428777068326254e-08,0.3966638312093149,1.0,down
f8426,1404.5,0.0,1.0,1.0,up
f8427,1467.0,-1.4065999185165637e-05,0.6038815817508245,1.0,down
f8428,1404.5,0.0,1.0,1.0,up
f8429,1404.5,0.0,1.0,1.0,up
f8430,1377.0,-1.5458885996540974e-06,0.6918897702021354,1.0,down
f8431,1404.5,0.0,1.0,1.0,up
f8432,1404.5,0.0,1.0,1.0,up
f8433,1404.5,0.0,1.0,1.0,up
f8434,1404.5,0.0,1.0,1.0,up
f8435,1426.0,3.253282728727977e-05,0.8944375936084207,1.0,up
f8436,1404.5,0.0,1.0,1.0,up
f8437,1404.5,0.0,1.0,1.0,up
