feature,stat_mannwhitney_u,effect_mean_diff,p_value,p_adj_bh,direction
f2531,1922.0,0.0,1.0,1.0,up
f2532,1922.0,0.0,1.0,1.0,up
f2533,1922.0,0.0,1.0,1.0,up
f2534,1922.0,0.0,1.0,1.0,up
f2535,2017.0,-5.816124734513823e-07,0.42961941513600965,1.0,down
f2536,1641.0,-2.9241010422758277e-06,0.013325029989447458,1.0,down
f2537,1922.0,0.0,1.0,1.0,up
f2538,1922.0,0.0,1.0,1.0,up
f2539,1922.0,0.0,1.0,1.0,up
f2540,1922.0,0.0,1.0,1.0,up
f2541,1922.0,0.0,1.0,1.0,up
f2542,1922.0,0.0,1.0,1.0,up
f2543,1922.0,0.0,1.0,1.0,up
f2544,1922.0,0.0,1.0,1.0,up
f2545,1922.5,6.344503602914271e-07,1.0,1.0,up
f2546,1949.0,-1.9673264109916354e-05,0.8033064307895622,1.0,down
f2547,1701.0,-1.5729001519972487e-05,0.27032783732611965,1.0,down
f2548,1922.0,0.0,1.0,1.0,up
f2549,1922.0,0.0,1.0,1.0,up
f2550,1922.0,0.0,1.0,1.0,up
f2551,1922.0,0.0,1.0,1.0,up
f2552,1922.0,0.0,1.0,1.0,up
f2553,1781.0,-1.8243065120083386e-05,0.4262384416179552,1.0,down
f2554,1922.0,0.0,1.0,1.0,up
f2555,1922.0,0.0,1.0,1.0,up
f2556,1922.0,0.0,1.0,1.0,up
f2557,1922.0,0.0,1.0,1.0,up
f2558,1891.0,-6.153523798040565e-09,0.3251789600065279,1.0,down
f2559,1986.0,1.7603241201047034e-06,0.4561498285283494,1.0,up
f2560,1922.0,0.0,1.0,1.0,up
f2561,1922.0,0.0,1.0,1.0,up
f2562,1922.0,0.0,1.0,1.0,up
f2563,1922.0,0.0,1.0,1.0,up
f2564,1922.0,0.0,1.0,1.0,up
f2565,2013.0,-1.5579175411520767e-06,0.6040498633276539,1.0,down
f2566,1922.0,0.0,1.0,1.0,up
f2567,1626.0,-7.53292162346864e-05,0.13974774030277648,1.0,down
f2568,1922.0,0.0,1.0,1.0,up
f2569,1922.0,0.0,1.0,1.0,up
f2570,1922.0,0.0,1.0,1.0,up
f2571,1781.0,3.0836102180934e-06,0.45730070443119675,1.0,up
f2572,1922.0,0.0,1.0,1.0,up
f2573,1878.5,1.3455745858898866e-06,0.8065172029637329,1.0,up
f2574,1922.0,0.0,1.0,1.0,up
f2575,1933.0,1.6443562109939632e-06,0.9491853152670745,1.0,up
f2576,1922.0,0.0,1.0,1.0,up
f2577,1922.0,0.0,1.0,1.0,up
f2578,1922.0,0.0,1.0,1.0,up
f2579,2071.0,1.7553194934847735e-06,0.09897596155404395,1.0,up
f2580,1922.0,0.0,1.0,1.0,up
f2581,1894.0,2.9634834537583017e-07,0.731153609173214,1.0,up
f2582,1922.0,1.9881841698436126e-07,1.0,1.0,up
f2583,1922.0,0.0,1.0,1.0,up
f2584,1685.0,-4.136438351011865e-06,0.02122387148385422,1.0,down
f2585,1922.0,0.0,1.0,1.0,up
f2586,1922.0,0.0,1.0,1.0,up
f2587,1922.0,0.0,1.0,1.0,up
f2588,1922.0,0.0,1.0,1.0,up
f2589,1922.0,0.0,1.0,1.0,up
f2590,1922.0,0.0,1.0,1.0,up
f2591,1861.0,-2.858933810550239e-07,0.47770707050788264,1.0,down
f2592,1922.0,0.0,1.0,1.0,up
f2593,1922.0,0.0,1.0,1.0,up
f2594,1922.0,0.0,1.0,1.0,up
f2595,1922.0,0.0,1.0,1.0,up
f2596,1922.0,0.0,1.0,1.0,up
f2597,1923.0,1.8565263622628164e-06,0.9934866782607638,1.0,up
f2598,1922.0,0.0,1.0,1.0,up
f2599,1922.0,0.0,1.0,1.0,up
f2600,1922.0,0.0,1.0,1.0,up
f2601,1922.0,0.0,1.0,1.0,up
f2602,1922.0,0.0,1.0,1.0,up
f2603,1922.0,0.0,1.0,1.0,up
f2604,1922.0,0.0,1.0,1.0,up
f2605,1922.0,0.0,1.0,1.0,up
f2606,1922.0,0.0,1.0,1.0,up
f2607,1566.0,-4.860372662792102e-06,0.018039978079531706,1.0,down
f2608,1922.0,0.0,1.0,1.0,up
f2609,1922.0,0.0,1.0,1.0,up
f2610,1922.0,0.0,1.0,1.0,up
f2611,1922.0,0.0,1.0,1.0,up
f2612,1922.0,0.0,1.0,1.0,up
f2613,1675.0,-1.2145835846181839e-06,0.2015775499702156,1.0,down
f2614,1922.0,0.0,1.0,1.0,up
f2615,1927.0,6.985765257042893e-06,0.978558499353851,1.0,up
f2616,1922.0,0.0,1.0,1.0,up
f2617,1922.0,0.0,1.0,1.0,up
f2618,1922.0,0.0,1.0,1.0,up
f2619,1922.0,0.0,1.0,1.0,up
f2620,1592.0,-0.0008486960864355487,0.09963152947546997,1.0,down
f2621,1922.0,0.0,1.0,1.0,up
f2622,1922.0,0.0,1.0,1.0,up
f2623,1922.0,0.0,1.0,1.0,up
f2624,1922.0,0.0,1.0,1.0,up
f2625,1540.0,-2.2571007467641104e-06,0.012163102351127,1.0,down
f2626,1600.0,-0.0003432232094177556,0.10812822345742196,1.0,down
f2627,1471.0,-0.0002975569852072025,0.024364787178931164,1.0,down
f2628,1922.0,0.0,1.0,1.0,up
f2629,1922.0,0.0,1.0,1.0,up
f2630,1922.0,0.0,1.0,1.0,up
f2631,1897.5,7.868202374083921e-06,0.9003508003248599,1.0,up
f2632,1875.5,7.967702502707741e-06,0.8030110058105656,1.0,up
f2633,1922.0,0.0,1.0,1.0,up
f2634,1922.0,0.0,1.0,1.0,up
f2635,1916.0,-3.2872946077634785e-06,0.9780723546473497,1.0,down
f2636,1922.0,0.0,1.0,1.0,up
f2637,1902.5,-1.054338639322293e-05,0.9239166889371073,1.0,down
f2638,1720.5,2.6598750522562985e-07,0.2943150549243422,1.0,up
f2639,1922.0,0.0,1.0,1.0,up
f2640,2004.0,4.359797399487316e-06,0.6236977622707212,1.0,up
f2641,1922.0,0.0,1.0,1.0,up
f2642,1654.5,-4.9526061047799885e-06,0.05299862500990965,1.0,down
f2643,1922.0,0.0,1.0,1.0,up
f2644,1922.0,-5.431737067298062e-09,1.0,1.0,down
f2645,1922.0,0.0,1.0,1.0,up
f2646,1922.0,0.0,1.0,1.0,up
f2647,2049.0,1.0779347048223682e-06,0.4533715480819971,1.0,up
f2648,1922.0,0.0,1.0,1.0,up
f2649,1922.0,0.0,1.0,1.0,up
f2650,1922.0,0.0,1.0,1.0,up
f2651,1863.0,-1.169223797924426e-06,0.4923825145784132,1.0,down
f2652,1922.0,0.0,1.0,1.0,up
f2653,1922.0,0.0,1.0,1.0,up
f2654,1922.0,0.0,1.0,1.0,up
f2655,1955.0,8.012378525416998e-06,0.741912942900409,1.0,up
f2656,1922.0,0.0,1.0,1.0,up
f2657,1922.0,0.0,1.0,1.0,up
f2658,1922.0,0.0,1.0,1.0,up
f2659,1922.0,0.0,1.0,1.0,up
f2660,1922.0,0.0,1.0,1.0,up
f2661,1779.0,-7.74695558169286e-08,0.20863282284187756,1.0,down
f2662,1922.0,0.0,1.0,1.0,up
f2663,1922.0,0.0,1.0,1.0,up
f2664,1922.0,0.0,1.0,1.0,up
f2665,1922.0,0.0,1.0,1.0,up
f2666,1922.0,0.0,1.0,1.0,up
f2667,1922.0,0.0,1.0,1.0,up
f2668,1922.0,0.0,1.0,1.0,up
f2669,1869.0,1.8133800509648638e-06,0.7929253528564679,1.0,up
f2670,1922.0,0.0,1.0,1.0,up
f2671,1922.0,0.0,1.0,1.0,up
f2672,1922.0,0.0,1.0,1.0,up
f2673,1922.0,0.0,1.0,1.0,up
f2674,1922.0,0.0,1.0,1.0,up
f2675,1922.0,0.0,1.0,1.0,up
f2676,1922.0,0.0,1.0,1.0,up
f2677,1922.0,0.0,1.0,1.0,up
f2678,1922.0,0.0,1.0,1.0,up
f2679,1922.0,0.0,1.0,1.0,up
f2680,1922.0,0.0,1.0,1.0,up
f2681,1922.0,0.0,1.0,1.0,up
f2682,1864.5,2.2092220704859845e-06,0.6795513735159262,1.0,up
f2683,2047.0,8.623555620414985e-06,0.5087929339012303,1.0,up
f2684,1922.0,0.0,1.0,1.0,up
f2685,1922.0,0.0,1.0,1.0,up
f2686,1922.0,0.0,1.0,1.0,up
f2687,1922.0,0.0,1.0,1.0,up
f2688,1922.0,0.0,1.0,1.0,up
f2689,1922.0,0.0,1.0,1.0,up
f2690,1922.0,0.0,1.0,1.0,up
f2691,1793.5,-1.9639583291380758e-05,0.5128239372295793,1.0,down
f2692,1873.0,4.182303758082731e-07,0.7823570664823554,1.0,up
f2693,1922.0,0.0,1.0,1.0,up
f2694,1922.0,0.0,1.0,1.0,up
f2695,1922.0,0.0,1.0,1.0,up
f2696,1852.0,1.9908052925001678e-05,0.7283474587991379,1.0,up
f2697,1922.0,0.0,1.0,1.0,up
f2698,1922.0,0.0,1.0,1.0,up
f2699,1922.0,0.0,1.0,1.0,up
f2700,1891.0,9.031862294162444e-06,0.6547211987386452,1.0,up
f2701,1988.0,9.10956054388906e-06,0.6704236624719628,1.0,up
f2702,1822.5,4.246853648275588e-06,0.5728296305678536,1.0,up
f2703,1922.0,0.0,1.0,1.0,up
f2704,2151.0,0.00040003333584360417,0.2534933386506867,1.0,up
f2705,1922.0,0.0,1.0,1.0,up
f2706,1922.0,0.0,1.0,1.0,up
f2707,1922.0,0.0,1.0,1.0,up
f2708,1624.0,-0.0008445800912957038,0.13708722845352933,1.0,down
f2709,1891.0,-4.993621616684381e-06,0.5668731849897997,1.0,down
f2710,1922.0,0.0,1.0,1.0,up
f2711,1922.0,0.0,1.0,1.0,up
f2712,1922.0,0.0,1.0,1.0,up
f2713,1922.0,0.0,1.0,1.0,up
f2714,1860.0,-3.6211924687508613e-07,0.1589832016565026,1.0,down
f2715,1922.0,0.0,1.0,1.0,up
f2716,1873.0,-1.8153479598573363e-05,0.7975002173655018,1.0,down
f2717,1922.0,0.0,1.0,1.0,up
f2718,1922.0,0.0,1.0,1.0,up
f2719,1922.0,0.0,1.0,1.0,up
f2720,1922.0,0.0,1.0,1.0,up
f2721,1981.5,2.3962779631537776e-08,0.48869113838946376,1.0,up
f2722,1922.0,0.0,1.0,1.0,up
f2723,2092.0,2.4980008088131135e-06,0.276059085097621,1.0,up
f2724,1922.0,0.0,1.0,1.0,up
f2725,1922.0,0.0,1.0,1.0,up
f2726,1922.0,0.0,1.0,1.0,up
f2727,1922.0,0.0,1.0,1.0,up
f2728,1922.0,0.0,1.0,1.0,up
f2729,2152.0,6.206138609301096e-06,0.24837680029615394,1.0,up
f2730,1891.0,-2.7812465334371213e-08,0.3251789600065279,1.0,down
f2731,1922.0,0.0,1.0,1.0,up
f2732,1922.0,0.0,1.0,1.0,up
f2733,1892.0,9.449755570160286e-08,0.5796563545249588,1.0,up
f2734,1922.0,0.0,1.0,1.0,up
f2735,1922.0,0.0,1.0,1.0,up
f2736,1922.0,0.0,1.0,1.0,up
f2737,1989.0,4.5053822172884526e-05,0.7396423859252228,1.0,up
f2738,1935.0,1.3870508624794667e-05,0.9478678107769645,1.0,up
f2739,1922.0,0.0,1.0,1.0,up
f2740,1922.0,0.0,1.0,1.0,up
f2741,1922.0,0.0,1.0,1.0,up
f2742,1922.0,0.0,1.0,1.0,up
f2743,1922.0,0.0,1.0,1.0,up
f2744,1922.0,0.0,1.0,1.0,up
f2745,1922.0,0.0,1.0,1.0,up
f2746,1922.0,0.0,1.0,1.0,up
f2747,1922.0,0.0,1.0,1.0,up
f2748,2293.0,0.00036155381131984835,0.06409249365169213,1.0,up
f2749,1922.0,0.0,1.0,1.0,up
f2750,1922.0,0.0,1.0,1.0,up
f2751,1922.0,0.0,1.0,1.0,up
f2752,1922.0,0.0,1.0,1.0,up
f2753,2099.5,1.526213729389823e-06,0.1288852559950752,1.0,up
f2754,1980.0,1.5504234749729925e-05,0.7731401052357876,1.0,up
f2755,1767.0,-1.6410426577485557e-06,0.08607080666258805,1.0,down
f2756,1922.0,0.0,1.0,1.0,up
f2757,1849.0,-7.450287211536433e-09,0.7170256161450155,1.0,down
f2758,1922.0,0.0,1.0,1.0,up
f2759,1660.0,-1.3975865107157358e-05,0.09974766971225538,1.0,down
f2760,1922.0,0.0,1.0,1.0,up
f2761,1922.0,0.0,1.0,1.0,up
f2762,2205.5,2.6909279533297635e-05,0.11479543541646856,1.0,up
f2763,1922.0,0.0,1.0,1.0,up
f2764,1922.0,0.0,1.0,1.0,up
f2765,1922.0,0.0,1.0,1.0,up
f2766,1922.0,0.0,1.0,1.0,up
f2767,1922.0,0.0,1.0,1.0,up
f2768,1827.0,-5.8995452315186055e-06,0.5965805475586938,1.0,down
f2769,1922.0,0.0,1.0,1.0,up
f2770,1922.0,0.0,1.0,1.0,up
f2771,1922.0,0.0,1.0,1.0,up
f2772,1801.5,-1.0208101640830957e-06,0.10678643810679603,1.0,down
f2773,1922.0,0.0,1.0,1.0,up
f2774,1953.0,5.722817619361224e-07,0.3251789600065279,1.0,up
f2775,1922.0,0.0,1.0,1.0,up
f2776,1922.0,0.0,1.0,1.0,up
f2777,1922.0,0.0,1.0,1.0,up
f2778,1922.0,0.0,1.0,1.0,up
f2779,1922.0,0.0,1.0,1.0,up
f2780,1922.0,0.0,1.0,1.0,up
f2781,1922.0,0.0,1.0,1.0,up
f2782,1894.0,-1.3408768403854579e-08,0.6867827595881658,1.0,down
f2783,1922.0,0.0,1.0,1.0,up
f2784,1922.0,0.0,1.0,1.0,up
f2785,1922.0,0.0,1.0,1.0,up
f2786,1705.0,-2.662715480490137e-05,0.27927765730464593,1.0,down
f2787,1922.0,0.0,1.0,1.0,up
f2788,1922.0,0.0,1.0,1.0,up
f2789,1922.0,0.0,1.0,1.0,up
f2790,1934.0,9.166990264108584e-06,0.9534420079945102,1.0,up
f2791,1711.0,-6.449681208206101e-06,0.07851198289936985,1.0,down
f2793,1922.0,0.0,1.0,1.0,up
f2794,1922.0,0.0,1.0,1.0,up
f2795,2157.0,0.00017684279385233117,0.2412413028966507,1.0,up
f2796,1922.0,0.0,1.0,1.0,up
f2797,1891.0,-1.5832601122618202e-08,0.3251789600065279,1.0,down
f2798,1922.0,0.0,1.0,1.0,up
f2799,1922.0,0.0,1.0,1.0,up
f2800,1922.0,0.0,1.0,1.0,up
f2801,1922.0,0.0,1.0,1.0,up
f2802,1953.0,1.3342334216670886e-07,0.3251789600065279,1.0,up
f2803,1922.0,0.0,1.0,1.0,up
f2804,1983.5,3.404932525177907e-07,0.16239903840567216,1.0,up
f2805,1953.0,7.019696626699559e-07,0.3251789600065279,1.0,up
f2806,1922.0,0.0,1.0,1.0,up
f2807,1805.5,1.497753879859022e-06,0.4152788436830024,1.0,up
f2808,1922.0,0.0,1.0,1.0,up
f2809,1922.0,0.0,1.0,1.0,up
f2810,1628.0,1.558990169864809e-05,0.14244718310717544,1.0,up
f2811,1922.0,0.0,1.0,1.0,up
f2812,1922.0,0.0,1.0,1.0,up
f2813,1860.0,-4.7104050839064464e-08,0.1589832016565026,1.0,down
f2814,1922.0,0.0,1.0,1.0,up
f2815,1872.0,2.247628916877382e-06,0.7449278575533593,1.0,up
f2816,1953.0,9.881482729988713e-07,0.3251789600065279,1.0,up
f2817,1922.0,0.0,1.0,1.0,up
f2818,1998.0,1.2165241059847176e-05,0.6723687661719245,1.0,up
f2819,1922.0,0.0,1.0,1.0,up
f2820,1922.0,0.0,1.0,1.0,up
f2821,1922.0,0.0,1.0,1.0,up
f2822,1836.0,-2.5753872778882545e-06,0.42162567838045495,1.0,down
f2823,1797.0,-6.366477787049652e-06,0.5335916427708656,1.0,down
f2824,1922.0,0.0,1.0,1.0,up
f2825,1922.0,0.0,1.0,1.0,up
f2826,1922.0,0.0,1.0,1.0,up
f2827,1922.0,0.0,1.0,1.0,up
f2828,1898.0,0.00015960170158876047,0.9065122993278669,1.0,up
f2829,1922.0,0.0,1.0,1.0,up
f2830,1922.0,0.0,1.0,1.0,up
f2831,1922.0,0.0,1.0,1.0,up
f2832,1922.0,0.0,1.0,1.0,up
f2833,1922.0,0.0,1.0,1.0,up
f2834,1922.0,0.0,1.0,1.0,up
f2835,1947.5,-4.039801024191547e-05,0.900423893263989,1.0,down
f2836,1922.0,0.0,1.0,1.0,up
f2837,1922.0,0.0,1.0,1.0,up
f2838,1922.0,0.0,1.0,1.0,up
f2839,1922.0,0.0,1.0,1.0,up
f2840,1817.5,7.644443118601152e-06,0.5873968040851294,1.0,up
f2841,1886.0,3.5928391181157843e-06,0.842382687724762,1.0,up
f2842,1922.0,0.0,1.0,1.0,up
f2843,1922.0,0.0,1.0,1.0,up
f2844,1922.0,0.0,1.0,1.0,up
f2845,1922.0,0.0,1.0,1.0,up
f2846,1990.0,1.0809598895702361e-05,0.5625259223593205,1.0,up
f2847,2226.0,0.0006664167909372238,0.12933985467396752,1.0,up
f2848,1922.0,0.0,1.0,1.0,up
f2849,1891.0,-9.077120921574533e-08,0.3251789600065279,1.0,down
f2850,1922.0,0.0,1.0,1.0,up
f2851,1922.0,0.0,1.0,1.0,up
f2852,1922.0,0.0,1.0,1.0,up
f2853,2260.0,0.00018798886993599514,0.0916761012905295,1.0,up
f2854,1706.0,-2.16440704178005e-05,0.2787261602358323,1.0,down
f2855,1922.0,0.0,1.0,1.0,up
f2856,1922.0,0.0,1.0,1.0,up
f2857,1922.0,0.0,1.0,1.0,up
f2858,1867.0,-1.2661717670609152e-06,0.7289318871218329,1.0,down
f2859,1922.0,0.0,1.0,1.0,up
f2860,1922.0,0.0,1.0,1.0,up
f2861,1787.5,-9.9913785737543e-06,0.4902239675964337,1.0,down
f2862,1806.0,-6.397698639522142e-05,0.5638041126922774,1.0,down
f2863,1922.0,0.0,1.0,1.0,up
f2864,1930.0,-0.0003309240264277304,0.9701019007276324,1.0,down
f2865,1922.0,0.0,1.0,1.0,up
f2866,1922.0,0.0,1.0,1.0,up
f2867,1921.0,6.557813345176739e-05,0.9980063287738152,1.0,up
f2868,1922.0,0.0,1.0,1.0,up
f2869,2177.0,0.00048297696987227085,0.2034307707287456,1.0,up
f2870,1922.0,0.0,1.0,1.0,up
f2871,1922.0,0.0,1.0,1.0,up
f2872,1866.0,5.64410531238067e-06,0.5887282651257912,1.0,up
f2873,1922.0,0.0,1.0,1.0,up
f2874,1891.0,-7.689217924170437e-07,0.3251789600065279,1.0,down
f2875,1922.0,0.0,1.0,1.0,up
f2876,1891.0,-7.830684602771314e-06,0.3251789600065279,1.0,down
f2877,1922.0,0.0,1.0,1.0,up
f2878,1855.0,-1.2387276118745156e-05,0.7383392151838905,1.0,down
f2879,1922.0,0.0,1.0,1.0,up
f2880,1922.0,0.0,1.0,1.0,up
f2881,1922.0,0.0,1.0,1.0,up
f2882,1922.5,6.354950763183766e-07,1.0,1.0,up
f2883,1922.0,0.0,1.0,1.0,up
f2884,1922.0,0.0,1.0,1.0,up
f2885,1922.0,0.0,1.0,1.0,up
f2886,1922.0,0.0,1.0,1.0,up
f2887,1984.0,2.992532127762153e-07,0.1589832016565026,1.0,up
f2888,1786.0,-1.8678519770600683e-06,0.3613557922591709,1.0,down
f2889,1922.0,0.0,1.0,1.0,up
f2890,1796.0,-1.0800182809039289e-05,0.4772697661894242,1.0,down
f2891,1676.0,-3.672339516924695e-05,0.21987477280245893,1.0,down
f2892,1922.0,0.0,1.0,1.0,up
f2893,1922.0,0.0,1.0,1.0,up
f2894,1922.0,0.0,1.0,1.0,up
f2895,2058.0,0.0004921760785603715,0.4983124303885259,1.0,up
f2896,1953.0,7.134826333757731e-07,0.3251789600065279,1.0,up
f2897,1922.0,0.0,1.0,1.0,up
f2898,1884.0,6.270044679929983e-06,0.815156763623905,1.0,up
f2899,1922.0,0.0,1.0,1.0,up
f2900,1922.0,0.0,1.0,1.0,up
f2901,1922.0,0.0,1.0,1.0,up
f2902,1922.0,0.0,1.0,1.0,up
f2903,1922.0,0.0,1.0,1.0,up
f2904,1922.0,0.0,1.0,1.0,up
f2905,1922.0,0.0,1.0,1.0,up
f2906,1922.0,0.0,1.0,1.0,up
f2907,1922.0,0.0,1.0,1.0,up
f2908,1744.0,-6.0104506584109675e-06,0.29275397346712895,1.0,down
f2909,1922.0,0.0,1.0,1.0,up
f2910,1922.0,0.0,1.0,1.0,up
f2911,1922.0,0.0,1.0,1.0,up
f2912,1922.0,0.0,1.0,1.0,up
f2913,1922.0,0.0,1.0,1.0,up
f2914,1922.0,0.0,1.0,1.0,up
f2915,1922.0,0.0,1.0,1.0,up
f2916,1803.0,1.0724425890422884e-06,0.5530092884136617,1.0,up
f2917,1922.0,0.0,1.0,1.0,up
f2918,1922.0,0.0,1.0,1.0,up
f2919,1922.0,0.0,1.0,1.0,up
f2920,2029.0,3.045517323405347e-06,0.541683591698274,1.0,up
f2921,2027.0,1.0918094161635025e-05,0.5539988442821147,1.0,up
f2922,1922.0,0.0,1.0,1.0,up
f2923,1922.0,0.0,1.0,1.0,up
f2924,1922.0,0.0,1.0,1.0,up
f2925,1922.0,0.0,1.0,1.0,up
f2926,1922.0,0.0,1.0,1.0,up
f2927,1922.0,0.0,1.0,1.0,up
f2928,1729.0,5.484772578535242e-06,0.30994381730677933,1.0,up
f2929,1922.0,0.0,1.0,1.0,up
f2930,2070.0,2.6237289925883224e-05,0.46089646468101275,1.0,up
f2931,1922.0,0.0,1.0,1.0,up
f2932,1922.0,0.0,1.0,1.0,up
f2933,1922.0,0.0,1.0,1.0,up
f2934,1922.0,0.0,1.0,1.0,up
f2935,1922.0,0.0,1.0,1.0,up
f2936,1900.0,0.00042013939748592805,0.904143902295746,1.0,up
f2937,2002.0,-4.758084410681358e-05,0.6911513126090079,1.0,down
f2938,1984.0,8.684283755193915e-08,0.1589832016565026,1.0,up
f2939,1922.0,0.0,1.0,1.0,up
f2940,1953.0,6.235260967045061e-09,0.3251789600065279,1.0,up
f2941,1922.0,0.0,1.0,1.0,up
f2942,1922.0,0.0,1.0,1.0,up
f2943,1952.0,-2.2569111024495214e-08,0.5796563545249588,1.0,down
f2944,1922.0,0.0,1.0,1.0,up
f2945,1922.0,0.0,1.0,1.0,up
f2946,1970.0,6.094296916290336e-07,0.7692298887252936,1.0,up
f2947,1922.0,0.0,1.0,1.0,up
f2948,1891.0,2.0719399476694243e-05,0.5668731849897997,1.0,up
f2949,1922.0,0.0,1.0,1.0,up
f2950,1922.0,0.0,1.0,1.0,up
f2951,1891.0,-7.921053404589334e-08,0.3251789600065279,1.0,down
f2952,1922.0,0.0,1.0,1.0,up
f2953,1792.0,8.32878154582314e-05,0.5175264397014026,1.0,up
f2954,1922.0,0.0,1.0,1.0,up
f2955,1922.0,0.0,1.0,1.0,up
f2956,1922.0,0.0,1.0,1.0,up
f2957,1922.0,0.0,1.0,1.0,up
f2958,1581.0,-0.00012142291562932154,0.08882775633191263,1.0,down
f2959,1922.0,0.0,1.0,1.0,up
f2960,1922.0,0.0,1.0,1.0,up
f2961,1922.0,0.0,1.0,1.0,up
f2962,1805.0,-1.4615095830278381e-05,0.4438628915657289,1.0,down
f2963,1922.0,0.0,1.0,1.0,up
f2964,1922.0,0.0,1.0,1.0,up
f2965,2084.0,2.6962562485770772e-06,0.2826869937356341,1.0,up
f2966,1922.0,0.0,1.0,1.0,up
f2967,2077.5,3.779372520746679e-07,0.41074624070861676,1.0,up
f2968,1922.0,0.0,1.0,1.0,up
f2969,1922.0,0.0,1.0,1.0,up
f2970,1987.5,9.859639014335229e-07,0.5959700264328862,1.0,up
f2971,1922.0,0.0,1.0,1.0,up
f2972,1922.0,0.0,1.0,1.0,up
f2973,1953.0,2.4098265003563177e-07,0.3251789600065279,1.0,up
f2974,1857.0,6.888632631143405e-06,0.6847340562178266,1.0,up
f2975,1922.0,0.0,1.0,1.0,up
f2976,1922.0,0.0,1.0,1.0,up
f2977,1922.0,0.0,1.0,1.0,up
f2978,1922.0,0.0,1.0,1.0,up
f2979,1922.0,0.0,1.0,1.0,up
f2980,1922.0,0.0,1.0,1.0,up
f2981,1922.0,0.0,1.0,1.0,up
f2982,1922.0,0.0,1.0,1.0,up
f2983,1984.0,3.963400118781494e-07,0.1589832016565026,1.0,up
f2984,1922.0,0.0,1.0,1.0,up
f2985,1920.0,-1.6445544808389499e-06,0.9940082783263665,1.0,down
f2986,1985.5,2.726693280912455e-07,0.30367734376452094,1.0,up
f2987,1922.0,0.0,1.0,1.0,up
f2988,1766.0,1.1524375945408527e-05,0.4159979153524832,1.0,up
f2989,2008.0,1.0124227570016838e-05,0.6691767165256548,1.0,up
f2990,1922.0,0.0,1.0,1.0,up
f2991,1715.0,1.6272360587590224e-06,0.15866665204656494,1.0,up
f2992,1922.0,0.0,1.0,1.0,up
f2993,1922.0,0.0,1.0,1.0,up
f2994,1922.0,0.0,1.0,1.0,up
f2995,1922.0,0.0,1.0,1.0,up
f2996,1922.0,0.0,1.0,1.0,up
f2997,1894.0,-6.613019298041059e-07,0.731153609173214,1.0,down
f2998,1922.0,0.0,1.0,1.0,up
f2999,1953.0,4.4522054057808655e-07,0.5668731849897997,1.0,up
f3000,1953.0,6.675787928191224e-08,0.3251789600065279,1.0,up
f3001,1922.0,0.0,1.0,1.0,up
f3002,1922.0,0.0,1.0,1.0,up
f3003,1922.0,0.0,1.0,1.0,up
f3004,1922.0,0.0,1.0,1.0,up
f3005,1891.0,-2.8220681762773424e-08,0.3251789600065279,1.0,down
f3006,1860.0,-8.91594965885874e-07,0.1589832016565026,1.0,down
f3007,1922.0,0.0,1.0,1.0,up
f3008,1922.0,0.0,1.0,1.0,up
f3009,1922.0,0.0,1.0,1.0,up
f3010,1922.0,0.0,1.0,1.0,up
f3011,1922.0,0.0,1.0,1.0,up
f3012,1922.0,0.0,1.0,1.0,up
f3013,1953.0,4.0309280466904205e-07,0.5668731849897997,1.0,up
f3014,2029.0,6.165312756380562e-06,0.5508145342352198,1.0,up
f3015,1891.0,-2.202342007113921e-07,0.3251789600065279,1.0,down
f3016,1922.0,0.0,1.0,1.0,up
f3017,1953.0,3.7630935924337995e-07,0.3251789600065279,1.0,up
f3018,1801.5,1.3236064161549527e-07,0.45440470709344627,1.0,up
f3019,1922.0,0.0,1.0,1.0,up
f3020,1922.0,0.0,1.0,1.0,up
f3021,1821.0,1.1877144941301535e-05,0.6121298892401092,1.0,up
f3022,1831.0,-2.780574657428529e-05,0.6510784420647733,1.0,down
f3023,1953.0,8.060646172042094e-09,0.3251789600065279,1.0,up
f3024,1922.0,0.0,1.0,1.0,up
f3025,1921.5,-9.219729690812528e-08,1.0,1.0,down
f3026,1922.0,0.0,1.0,1.0,up
f3027,1779.0,6.208167413264633e-05,0.4763840826562291,1.0,up
f3028,1922.0,0.0,1.0,1.0,up
f3029,1892.0,1.2913674841148613e-06,0.8278582424436195,1.0,up
f3030,1984.0,1.1146415002463806e-07,0.31533549885428036,1.0,up
f3031,1922.0,0.0,1.0,1.0,up
f3032,1922.0,0.0,1.0,1.0,up
f3033,1922.0,0.0,1.0,1.0,up
f3034,1955.0,5.792268981871706e-07,0.7600131414506853,1.0,up
f3035,1968.0,2.3008695925161574e-06,0.7455869433431594,1.0,up
f3036,1922.0,0.0,1.0,1.0,up
f3037,1922.0,0.0,1.0,1.0,up
f3038,1922.0,0.0,1.0,1.0,up
f3039,1922.0,0.0,1.0,1.0,up
f3040,1922.0,0.0,1.0,1.0,up
f3041,1862.0,-2.8000396278296266e-06,0.42389420311864867,1.0,down
f3042,1922.0,0.0,1.0,1.0,up
f3043,1984.0,3.108414485693849e-05,0.1589832016565026,1.0,up
f3044,1922.0,0.0,1.0,1.0,up
f3045,1922.0,0.0,1.0,1.0,up
f3046,1949.0,8.959455777996129e-08,0.8583184738952385,1.0,up
f3047,1798.0,-8.29054648244393e-07,0.043764201455725536,1.0,down
f3048,1922.0,0.0,1.0,1.0,up
